LAMMPS data file via write_data, version 11 Aug 2017, timestep = 502000

125 atoms
1 atom types

0.0000000000000000e+00 1.5781161063007998e+01 xlo xhi
0.0000000000000000e+00 1.5781161063007998e+01 ylo yhi
0.0000000000000000e+00 1.5781161063007998e+01 zlo zhi

Masses

1 121.75

Atoms # atomic

24 1 1.1714075965416125e+01 7.9832763470787187e+00 6.1547858271093512e+00 -2 -1 0
39 1 1.0114994121479635e+01 1.1053517891672101e+01 4.7934645877034621e+00 3 1 3
40 1 1.4614912773016973e+01 1.0967333632988304e+01 2.1124569649552343e+00 -1 0 4
9 1 8.5767183979566433e+00 1.3206199739578125e+01 5.9170867262157412e+00 0 -2 -1
78 1 1.0339410789094412e+01 1.5604960268963847e+01 6.3228954165356601e+00 0 -3 0
80 1 1.2350010347337804e+01 1.3113934531156030e+01 5.0074302745892814e+00 4 7 -3
21 1 1.4570619496820493e+01 1.5129007653331303e+01 7.5550388335249927e+00 3 1 1
89 1 1.2957834368312316e+01 1.0291370821105620e+01 4.9231840712950401e+00 3 -4 3
58 1 9.0500470888159708e+00 8.0429263901841495e+00 4.8256598897286533e+00 -2 1 2
35 1 1.0474442368523087e+01 1.3906176766586132e+01 2.9327505666827416e+00 -3 -3 1
11 1 1.3914183254054540e+01 1.5699840459821086e+01 1.3114253920148429e+00 -4 -4 0
30 1 1.5700973215927577e+01 9.7237321478245526e+00 6.1817723727291911e+00 -2 -3 2
117 1 1.5695771535486374e+01 9.2184118729034914e+00 1.4137429363033725e+01 4 0 0
107 1 1.2041416073199713e+01 8.7161158227727427e+00 1.2823034687984009e+01 0 0 1
7 1 1.3850480965791286e+01 1.1441196147575759e+01 1.4512008861049669e+01 2 0 -2
51 1 1.0958842703074007e+01 1.1301830250650202e+01 1.0974674831134912e+01 1 -3 -3
36 1 1.1023165500317960e+01 1.1612738142159191e+01 1.3759113875774723e+01 -5 -2 0
113 1 8.7200359610411553e+00 9.6706696586374434e+00 1.3062075459731957e+01 0 -3 -1
95 1 1.4105321491160296e+01 1.4951171193078345e+01 1.0678636035060624e+01 3 -4 1
82 1 1.0126246847702266e+01 9.4601374624388477e+00 8.8907799357946260e+00 1 4 2
47 1 1.4238789612099076e+01 1.5738074543693429e+01 1.3543642923294815e+01 4 1 -4
14 1 1.1104040196296635e+01 1.4747410919551889e+01 9.8942347628214975e+00 -5 0 3
110 1 1.4964573917925231e+01 1.2137439227125110e+01 1.1496285633672532e+01 -4 -2 1
60 1 1.0898889279890465e+01 1.4592528933208627e+01 1.2588503635123914e+01 3 1 0
1 1 1.4446863330952070e+01 8.5652140478766725e+00 8.1927808079500153e+00 -3 2 2
20 1 1.4756200148901939e+01 1.1886388463563790e+01 8.9127942632757176e+00 -3 -1 0
84 1 8.1498631795519803e+00 1.2817177726372130e+01 8.5319602249235693e+00 2 -2 1
53 1 1.1183661890628771e+01 1.2304758709484901e+01 8.3069823906647962e+00 3 0 -4
27 1 9.3291479921487106e+00 1.4333022276608300e+01 1.5422894830277578e+01 1 -2 0

Velocities

116 1.9364235292393501e+00 1.4046870286152386e+00 -2.9185964414658510e+00
69 3.1378829642488459e+00 3.3247728366103937e+00 -8.0920101867248597e+00
68 2.6306073210652077e+00 -4.5301353187227065e+00 -2.7425053125323253e+00
70 4.9954562007452417e+00 3.2380330217163471e+00 1.4189410784856789e+00
25 6.3198818612090397e+00 -1.8108868917968755e+00 3.6579449546558016e+00
62 2.9395251218536638e+00 -3.8206385913077712e-01 7.5172562981588406e-02
115 6.6548924660267661e-01 -2.8035631254066042e+00 5.4269792005970157e+00
41 4.9464494666703246e-01 -2.8307339256145783e+00 -5.0024086231734595e+00
26 3.9282940453458126e+00 6.7539928784608128e+00 -1.7703775478120736e+00
42 1.5678418441433082e+00 -2.4232743480353971e+00 -6.4548691162921941e+00
75 -3.5710251955773370e-01 2.5259060618814977e+00 -6.5094037971286056e-01
124 8.1323142007283455e-01 -3.5949750485604053e+00 2.9379734544575213e+00
6 2.7229251084776331e+00 -2.5958120300908663e+00 -7.0123415501902364e-01
72 6.7435344655577156e-01 6.6117581061954889e+00 5.8118542858123154e+00
2 5.5431779336216556e+00 2.0030472355048521e+00 -3.6255455594754817e+00
66 -1.9024742514576229e+00 -2.6860663341886171e+00 -8.2197758830583805e+00
18 -2.2586906016005734e+00 -3.4463562858329286e+00 5.0583445563094580e+00
97 -1.5427799042672237e+00 6.9532337617298454e+00 -1.3494243240835717e+00
45 2.8542459559759452e+00 1.4357165486917594e+00 4.2770998037636518e+00
33 3.6388556615713612e+00 1.1105357380465581e+00 3.2654469977104505e+00
54 -7.3117790668521454e-01 2.8155642116902748e+00 -1.7024356548050379e+00
3 -1.2525836614632604e+00 3.2166308556909762e-01 1.5240925761580060e+00
83 2.8845387166979792e+00 -5.7351411999364057e+00 2.5665953224048472e+00
63 -6.3341471136238425e+00 2.9185914134401356e+00 -2.2827106590215915e-01
73 8.8241577712385791e-02 2.0879688703982549e+00 7.6576730775012158e-01
43 -1.2780029538772681e+00 -3.9521116858904681e-01 9.0141360149298899e-01
108 -6.8485035291002283e-01 -1.5362218536154459e+00 -8.1705309315289854e-01
64 -2.4866394721953546e+00 3.2948819834699647e-02 -3.8716253977682173e+00
56 3.8768248406115720e+00 4.0622512341457249e+00 2.2833111817895810e+00
88 7.7427896477820657e-01 -2.3424373176089031e+00 7.9421619744853422e-01
29 9.8478482313510529e-01 5.5749271334791111e+00 -2.7059173943862453e+00
100 -9.3111794139605397e+00 5.5611081184813660e+00 3.2364029302415434e+00
32 4.7231541388489058e+00 -1.6095134550784596e+00 -4.5728956956335107e+00
125 1.4820972482971138e+00 -4.9374329479421295e+00 -4.4578874955241767e+00
93 -1.3340678311247351e+00 -7.2497416824086800e+00 1.6120203616040367e+00
12 -2.3648394809412965e+00 7.6214726113721198e-01 -9.7799772603661836e-02
91 5.0839894566645638e+00 -4.2808073799085280e+00 3.9722288413100865e-01
112 -2.3589376171463452e+00 3.2394299877598214e+00 6.7386310413490484e+00
119 2.8419916717022575e+00 2.2939480138864048e+00 -6.3035810569290254e+00
98 -6.7599653445138035e-03 1.5210387115445152e+00 4.9764062984732265e+00
46 4.6740116738212878e+00 1.6745970305242812e+00 5.0438861624575881e-01
74 2.3801672304552008e+00 8.8730891174568380e-02 -1.7210020067277514e+00
34 -7.6498377174708621e+00 2.8464136589761302e+00 6.8589131173982118e-02
76 -6.1676290910290552e+00 -1.9762723250808936e+00 -6.1027556035582888e+00
81 -2.5876484699275744e+00 2.8859846519661865e+00 -5.0773821372624095e+00
114 3.2883675016717238e+00 1.1079846683026793e+00 1.9739038740000538e+00
37 -4.3114978042567333e+00 4.7011287543131919e-01 -2.9054091477450328e+00
65 3.8270304565381541e+00 -2.2626295463135109e+00 2.2887726952500702e+00
16 1.1932789314477334e+00 -6.2526849263568129e+00 -7.8526101360810729e-01
67 -9.9977510129801350e-01 4.9936062624119387e-01 -1.3037131640946102e+00
4 2.0124783594162445e+00 -2.7108712526767698e+00 3.0123305753809544e+00
71 9.2645484524174448e-01 -6.2261890593643010e-01 4.6131142376311809e+00
23 2.3835540607800123e+00 -6.2354372426362863e+00 3.2123312953446898e-01
5 -4.7414003774912814e+00 2.4570046592033621e+00 9.0270585451219465e-01
38 3.8267401424238332e+00 2.8307415446353237e+00 8.0437238745949424e-01
17 7.4794330510901013e+00 3.8478465521285676e-01 3.4362900324252807e+00
120 9.1542548780560673e-01 -7.0325993560165134e-01 3.1284851282188253e+00
99 -5.9968408107192706e-01 -1.7945662746327420e+00 1.0464476346565064e+00
104 -3.9259689764408483e+00 -2.0186288294401882e+00 1.1329412007501387e+00
22 3.1349657083446543e+00 -6.1715681082767659e-01 1.0121957472063505e+00
109 -2.3203739840737150e+00 1.5057385174190785e+00 -2.6575914059774353e+00
122 -1.9455165992500141e+00 6.5161669841719432e+00 -3.2648068785038427e+00
19 -1.4287486297347727e+00 1.7315958052234837e+00 -9.3516381198380494e-01
118 -1.8082396827381970e+00 1.7207648857622102e+00 3.2564796087478736e+00
85 -2.0411463185117542e+00 2.2815465072106376e+00 -3.1003765939105743e+00
87 -1.8498537245915998e+00 7.8896642611011114e-01 -1.0254804408659263e-01
102 1.0510673339190588e+00 -2.9693943825662297e+00 6.3035041244169969e+00
92 -1.9220498837227038e+00 7.5501657208845412e+00 -3.8413367341222360e+00
28 1.8750534652161319e+00 2.3115304640103260e+00 1.5703189372902462e+00
96 -7.5282946029342463e+00 6.9419599355362154e+00 2.2498850589948727e-01
44 5.8534841947937177e-01 -2.7883882168519234e+00 -2.2354034862929493e+00
48 -2.0699661214964080e+00 3.1346311497971810e+00 -1.7263719464996437e+00
55 -3.0348497334077151e-01 -1.6251896500984890e+00 3.6564882714706642e-01
105 -9.5529113833163215e-01 8.4088815986346843e-01 1.2888838939655256e+00
86 -2.0288133824219434e+00 -1.1186238592072930e+00 2.5324476881606595e+00
15 -3.7742233803615193e+00 1.1639792657943306e+00 1.9174631942324762e+00
57 2.8710078726814334e+00 6.0120459202448489e+00 -5.0182694840118325e+00
59 -2.1175740322109609e+00 1.8398869768357557e+00 -2.4807615441572626e+00
103 2.4362934722710186e-02 1.5148536916297026e+00 -7.1871053200885393e-01
94 4.0159793639173336e-01 -2.6124425962826723e+00 6.2230052981328143e-01
101 4.8525683246309876e+00 -7.6730869756044362e-01 -4.6504657806730316e+00
10 -2.1611608873232697e+00 5.2718152031953682e+00 4.1124881253259762e+00
61 -6.3682737084907179e+00 -3.1455470573946926e+00 -1.4018791884246840e+00
123 -1.8548277975528976e-01 -2.8109606696995812e+00 1.5511879916873443e+00
106 -2.9264867002252450e+00 -1.2596831039390479e+00 5.8210784887354095e-01
31 3.7764299612144527e+00 3.4656592826463233e+00 -1.5973158664599527e+00
13 1.0913323998993931e+00 4.9274484700239640e-01 -2.8736656263982963e+00
79 -3.5853402726149192e-01 4.9233559796636461e+00 9.0286800490621193e+00
49 -1.2469678001581532e+00 -6.7265306040404766e+00 -2.9495151818229712e+00
77 9.5242817991346729e-01 -1.8594738135237625e+00 -2.8997887169762948e+00
111 -1.5160498775993463e+00 -2.1602858756388539e+00 -2.0536938238315972e+00
121 2.0394823208149355e+00 -2.1577112478802487e+00 2.9862255020804565e+00
50 2.6574691152909193e+00 1.6811943691331273e-02 3.2543478189447779e+00
52 1.2611082999425940e+00 -9.3865066043551515e+00 8.8007451885431931e-01
8 5.3512846005701205e+00 -2.3548377378821659e+00 2.4699048316208350e+00
90 4.9989199812149794e+00 1.5702353650176739e+00 -2.5188956644539293e+00
24 9.2662250165655258e-01 -4.0786104999376214e+00 6.2110767932686839e-01
39 -3.9491810304441639e+00 -2.6896030460625528e+00 -1.7852601949865091e-01
40 -1.7453637326366054e+00 5.3927194935086069e+00 1.1310254673971532e+00
9 1.3842859702676531e+00 -5.8180380591320224e-01 -3.8808529988272955e+00
78 1.6337289698863469e+00 -2.9732252809520165e+00 -1.7688791993472606e+00
80 2.9867782800202365e+00 3.3650364103376456e+00 2.3628392279773101e+00
21 -1.4880941098110780e+00 1.6069341697077313e+00 -1.5667043866155672e-01
89 -4.1307280319628292e+00 -5.2968771887914912e+00 1.3715053726066191e+00
58 -3.4163435964501954e+00 -2.5955712669311284e+00 -1.4501858352263790e+00
35 -1.0997262736771258e+00 7.4453796161983143e-01 -3.0953829929936210e+00
11 2.0424096751687912e-01 1.4346375598089025e+00 -1.4343353487637189e+00
30 -2.4359205536362318e+00 -2.9565121799463467e-01 -4.0455524643908136e+00
117 1.5005765827811368e+00 -5.5391859669841514e-01 1.1048939793780004e-01
107 -4.4281783374720796e+00 -2.1295404524728861e-01 -5.7513645182762607e+00
7 -3.1196722311591513e-01 -1.3569221840575612e+00 4.0971129802151340e+00
51 -5.7082839064158808e+00 -4.3217322173772388e+00 1.1256136812833084e+00
36 2.2521256774514753e+00 4.5551231176045071e-01 4.1614142773197464e+00
113 -4.9777418449193345e+00 1.6976845772083873e+00 -5.5200052067833187e+00
95 3.1217292080498943e-01 1.0093736047650459e+00 -1.5855842497849966e+00
82 -5.8556358215811937e+00 -3.2870536554349955e-01 7.4629142284070804e-01
47 1.7979307881672264e+00 4.6199319982569442e-01 6.5375250982658404e+00
14 -1.4671301474711855e+00 -1.2267226131908919e+00 -3.4913451951195951e-01
110 4.8553270963485327e+00 1.1374328636722457e+00 2.8495305564286322e+00
60 -4.3853505700756229e-01 -1.3472383845305227e-01 4.7971066334070951e+00
1 -3.9373883874505604e+00 -3.6869832543127612e+00 4.6240512560008566e+00
20 -2.0911004560984328e+00 1.0224064315758646e-01 -2.4367495048509205e+00
84 3.9239607938534000e+00 1.2206815896748227e-01 3.1654629660388589e+00
53 -1.0091623532604344e+00 1.0357060311220878e+00 2.7300059218096564e+00
27 1.3228305734892944e+00 -7.4988165973015972e+00 -2.4892799404834487e+00
